Kod;Nazwa;Nazwa;Nazwa;CenaEw;CenaDet;Stawka;Stan
2028;CF BUŁKA KEBAB SZT. 500;Wypiek własny;szt;1.1917;1,7325;5;0
2030;NIK-POL INDYK Z BOBROWNIK KG. 500;Szynki, blokowe, wędzonki Luz;kg;31.4889;41,9895;5;0
2031;RÓŻYCCY SZYNKA DĘBOWA KG. 500;Szynki, blokowe, wędzonki Luz;kg;29.0018;36,7395;5;0
2032;CF DONUT HALLOWEEN 54G. 500;Wypiek własny;szt;1.9327;2,6145;5;0
2034;CF CIASTO TRUSKAWKOWY RAJ KG 500;Wyroby cukiernicze;kg;33.1232;45,1395;5;0
2036;CF BUŁKA ORKISZOWA 85G. 500;Wypiek własny;szt;1.4927;1,9845;5;0
2037;JBB SALCESON DELIKATESOWY KG. 500;Pasztety, metki Luz;kg;10.4909;13,6395;5;0
2039;TOSTA BEZA W POLEWIE  Z KREMEM 45G 500;Wyroby cukiernicze;szt;1.8000;2,4045;5;0
2041;TOSTA SERNIK ŁEBA KG. 500;Wyroby cukiernicze;kg;33.3333;43,0395;5;0
2055;TOSTA DROŻDŻÓWKA Z WIŚNIĄ 100G. 500;Wyroby cukiernicze;szt;2.6000;3,5175;5;0
2056;TOSTA KLEMENTYNKA 20G. 500;Wyroby cukiernicze;szt;4.7900;6,2895;5;0
2057;TOSTA ŚWIDERKI Z SEREM 120G. 500;Wyroby cukiernicze;szt;3.0900;4,1895;5;0
2058;TOSTA EKLERY Z BUDYNIEM 110G. 500;Wyroby cukiernicze;szt;3.0700;4,1475;5;0
2059;TOSTA JAPONKI 40G. 500;Wyroby cukiernicze;szt;1.9000;2,5725;5;0
2060;TOSTA BEZY KG. 500;Wyroby cukiernicze;kg;31.7286;42,6195;5;0
2061;TOSTA RACUCHY DROŻDŻOWE 80G. 500;Wyroby cukiernicze;szt;1.5500;2,4675;5;0
2062;TOSTA KOSTKA ALPEJSKA KG. 500;Wyroby cukiernicze;kg;32.3882;43,0395;5;0
2066;TOSTA PASZTET Z MIĘSEM 80G. 500;Garmażerka;szt;3.2900;4,3995;5;0
2067;TOSTA PLACEK DROŻDŻOWY Z OWOCEM 300G. 500;Wyroby cukiernicze;szt;7.7400;10,4895;5;0
2071;TOSTA METROWIEC KG. 500;Wyroby cukiernicze;kg;25.0778;33,5895;5;0
2078;PAPRYKA POMARAŃCZOWA KG 500;Warzywa;kg;6.5000;12,3795;5;0
2080;TOSTA MINI BEZA PAVLOWA 130G. 500;Wyroby cukiernicze;szt;6.5000;9,4395;5;0
2084;TOSTA BISZKOPTY KG. 500;Wyroby cukiernicze;kg;19.9672;28,9695;5;0
2085;TOSTA TARTALETKA Z OWOCEM 70G. 500;Wyroby cukiernicze;szt;3.4800;4,8825;5;0
2095;CF DONUT Z POLEWĄ TRUSKAWKOWĄ 58G 500;Wypiek własny;szt;1.8553;2,5725;5;0
2096;TUREK TWARÓG ZE SZCZYPIORKIEM KG 500;Sery białe i twarogowe na wage;kg;5.3000;13,6395;5;0
2098;CF MUSZELKA Z KREMEM I RODZYNKAMI 100G. 500;Wypiek własny;szt;1.5800;2,2995;5;0
2101;BŁASZKOWIAK ROGALIKI KRUCHE KG. 500;Wypiek własny;kg;34.0200;45,1395;5;0
2102;SZIM ALA PIZZA KG 500;Garmażerka;kg;25.5000;36,7395;5;0
2103;SMOLIŃSKI KIEŁBASA SŁOIKOWA KG. 500;Kiełbasa Luz;kg;12.2040;18,48;5;0
2107;TOSTA KEBAB 2X450G. 500;Wyroby cukiernicze;szt;8.8400;10,4895;5;0
2109;KIESZONKI Z ŁOSOSIA ZE SZPINAKIEM KG. 500;Ryby wędzone na wagę;kg;42.9900;61,9395;5;0
2110;TROJAN CHLEB TOSTOWY 470G. 500;Świeże;szt;4.6200;6,1845;5;0
2112;CF WARKOCZ KLONOWY 98G 500;Wypiek własny;szt;2.0646;2,5725;5;0
2113;CF DONUT SMOOTHIE MANGO 69G. 500;Wypiek własny;szt;1.9900;2,7825;5;0
2114;PRUSZCZ KABANOS KG. 500;Kiełbasa Luz;kg;8.0000;14,6895;5;0
2115;SENDAL CIASTKA KRUCHE GWIAZDKI Z MARMOLADĄ KG 500;Wyroby cukiernicze;kg;19.5889;18,8895;5;0
2126;OLEWNIK POLĘDWICA Z PIECA KG 500;Szynki, blokowe, wędzonki Luz;kg;29.9891;38,8395;5;0
2128;PORZECZKA CZARNA 500G. 500;Owoce;szt;11.0000;9,4395;5;0
2130;ARTRYB KOKTAJL ŚLEDZIOWY SALSA KG 500;Garmażerka rybna na wagę;kg;11.5700;14,6895;5;0
2135;ELPOZO CHORIZO PICANTE EXTRA KG 500;Kiełbasa Luz;kg;55.4887;67,1895;5;0
2136;CF DONUT Z CUKREM 49G 500;Wypiek własny;szt;2.4600;1,365;5;0
2143;PRZEDECZ DROŻDŻÓWKA Z KREMEM 90G. 500;Wyroby cukiernicze;szt;3.0800;3,4545;5;0
2145;PRZEDECZ BUŁKA GRAHAMKA 100G. 500;Świeże;szt;0.7600;1,1025;5;0
2149;NIEWIEŚCIN KIEŁBASA KRAKOWSKA  PODSUSZANA KG. 500;Kiełbasa Luz;kg;40.9015;54,5895;5;0
2154;PRZEDECZ NAPOLEONKA SZT. 500;Wyroby cukiernicze;szt;2.5900;3,36;5;0
2155;PRZEDECZ OMLET 70G. 500;Wyroby cukiernicze;szt;3.7000;4,5675;5;0
2158;PRZEDECZ CHAŁKA MAŁA SZT. 500;Świeże;szt;3.7500;5,1345;5;0
2162;PRZEDECZ DROŻDŻÓWKA Z MAKIEM 90G 500;Wyroby cukiernicze;szt;3.5100;4,5675;5;0
2164;PRZEDECZ ROGAL MAKOWY 400G 500;Świeże;szt;5.5800;7,3395;5;0
2191;PRZEDECZ ROGALIKI Z KREMEM KG. 500;Wyroby cukiernicze;kg;22.7500;29,3895;5;0
2197;WĘDLINY OD ZAWSZE SZYNKA W PRODIŻU PIECZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;25.9900;41,9895;5;0
2201;PRZEDECZ ROLADA KAWOWO-KAKAOWA KG. 500;Wyroby cukiernicze;kg;30.2538;38,8395;5;0
2204;PRZEDECZ SERNIK NA ZIMNO KG. 500;Wyroby cukiernicze;kg;25.9411;26,2395;5;0
2205;WĘDLINY OD ZAWSZE KIEŁBASA KRAKOWSKA SUCHA BEZ E. 500;Kiełbasa Luz;kg;37.9839;51,4395;5;0
2206;PRZEDECZ SPODY DO BABECZEK KG 500;Wyroby cukiernicze;kg;16.3000;20,9895;5;0
2209;"JBB KASZANKA ""MASARNIA U JÓZEFA "" 500";Pasztety, metki Luz;kg;5.0004;15,3195;5;0
2210;CF CIASTKO Z CZEKOLADĄ 80G 500;Wypiek własny;szt;1.0900;1,6275;5;0
2211;SM DRZYCIM SER MORSKI DOJRZEWAJĄCY KG. 500;Sery żółte na wage;kg;26.5007;35,3745;5;0
2212;CF BAGIETKA WIEJSKA 280 G 500;Wypiek własny;szt;1.8600;2,7195;5;0
2215;CF PIZZERINKA 90G 500;Wypiek własny;szt;1.4900;2,0895;5;0
2217;DWORECKI PASZTET BOROWIKOWY KG 500;Pasztety, metki Luz;kg;21.8000;27,2895;5;0
2219;PRZEDECZ BUŁECZKA Z WIŚNIĄ 90G. 500;Świeże;szt;1.5000;2,0895;5;0
2226;PRZEDECZ BABECZKI Z ORZECHEM KG. 500;Wyroby cukiernicze;kg;25.0633;32,025;5;0
2232;WĘDLINY OD ZAWSZE KIEŁBASA JAŁOWCOWA KOSZYKOWA KG. 500;Kiełbasa Luz;kg;21.9889;54,5895;5;0
2233;ZRAZY Z ŁOSOSIA Z PIECZARKAMI KG 500;Garmażerka rybna na wagę;kg;35.4400;49,3395;5;0
2236;PRZEDECZ CHLEB OKOLICZNOŚCIOWY 1KG 500;Świeże;szt;13.0000;14,6895;5;0
2237;CF PTYŚ Z BITĄ ŚMIETANĄ SZT. 500;Wypiek własny;szt;0.4185;0,6195;5;0
2238;CF ROGALIK Z NADZIENIEM MALINOWYM 100G 500;Wypiek własny;szt;2.2900;3,1395;5;0
2239;ANIMEX PIERŚ Z INDYKA W MIODOWEJ GLAZURZE KG. 500;Szynki, blokowe, wędzonki Luz;kg;10.0000;13,6395;5;0
2242;PRZEDECZ SNICKERS KG. 500;Wyroby cukiernicze;kg;30.5504;36,7395;5;0
2244;ŁUKÓW SZYNKA SZLACHECKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;26.9903;38,8395;5;0
2245;KILIAN BEZOLETKA  SERCE SZT. 500;Wyroby cukiernicze;szt;4.1000;2,0895;5;0
2256;ŚLEDŹ SOLONY MANTA KG. 500;Rybne marynowane na wagę;kg;11.2500;18,8895;5;0
2257;FRĄTCZAK ZUPA GROCHOWA 790G. 500;Garmażerka;szt;12.0000;15,7395;5;0
2259;ROGOWO BOCZEK PARZONY KG. 500;Szynki, blokowe, wędzonki Luz;kg;18.2700;25,1895;5;0
2267;TOSTA BUŁKA ŚNIADANIOWA Z MAKIEM 80G 500;Świeże;szt;1.6500;2,1945;5;0
2278;ELPOZO SALCHICION MONTANES KG. 500;Szynki, blokowe, wędzonki Luz;kg;31.5900;44,0895;5;0
2279;NIEWIEŚCIN WĘDZONKA KROTOSZYŃSKA PARZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;28.8600;37,7895;5;0
2283;SPOŁEM PĄCZKI LILIPUTKI KG. 500;Wyroby cukiernicze;kg;22.5556;28,3395;5;0
2284;PROSIACZEK METKA ŁOSOSIOWA KG. 500;Pasztety, metki Luz;kg;19.1987;24,1395;5;0
2285;SWOJSKI STRAGAN SZYNKA HETMAŃSKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;20.9893;29,3895;5;0
2286;ROGOWO OGONÓWKA SUROWA WĘDZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;24.0000;33,5895;5;0
2287;KWIECIŃSKI SZYNKA MIELONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;9.9905;13,6395;5;0
2290;MICHOWIANKA SER EDAM KG. 500;Sery żółte na wage;kg;27.0905;36,7395;5;0
2299;SEKO PRZEKŁADANIEC Z POREM KG. 500;Sałatki rybne na wagę;kg;22.3800;25,1895;5;0
2302;STEKI Z DORSZA KG. 500;Ryby mrożone 1;kg;15.7600;22,0395;5;0
2303;TUSZA Z NOTOTENIA KG. 500;Ryby mrożone 1;kg;18.4300;26,8695;5;0
2306;TOSTA ROGAL MARCIŃSKI 100G. 500;Wyroby cukiernicze;szt;3.2500;4,9245;5;0
2307;USZKA GRZYB KG 500;Pozostałe;kg;13.9560;19,9395;5;0
2309;PRZEDECZ ROGAL M 500;Wyroby cukiernicze;szt;6.2000;8,3475;5;0
2312;TOSTA KOSTKA PIERNIKOWA KG. 500;Wyroby cukiernicze;kg;23.1000;32,5395;5;0
2317;KWIECIŃSKI KIEŁBASA GRILLOWA Z SEREM KG. 500;Kiełbasa Luz;kg;19.9889;26,2395;5;0
2324;TOSTA STRUCEL Z MAKIEM W POMADZIE KG. 500;Wyroby cukiernicze;kg;24.4000;32,5395;5;0
2331;PRZEDECZ KOSTKA KRÓLEWSKA KG. 500;Wyroby cukiernicze;kg;28.4000;34,6395;5;0
2333;PRZEDECZ TIRAMISU KG 500;Wyroby cukiernicze;kg;27.4000;32,025;5;0
2334;PRZEDECZ ZIELONE JABŁUSZKO KG 500;Wyroby cukiernicze;kg;28.4015;30,975;5;0
2335;PRZEDECZ SERNIKOWA KG. 500;Wyroby cukiernicze;kg;21.8933;30,975;5;0
2336;FROSTA KOSTKA PANIEROWANA KG. 500;Garmażerka rybna na wagę;kg;12.0000;17,5875;5;0
2339;RODZYNKA KG. 500;Bakalie;kg;24.0740;35,175;5;0
2344;KWIECIŃSCY PASZTET ZE SŁOJA SZT. 500;Pasztety, metki Paczkowane;szt;6.9000;5,2395;5;0
2346;CF DONUT SMOOTHIE JAGODOWE 69G 500;Wypiek własny;szt;1.9900;2,7195;5;0
2347;PRZEDECZ CHLEB TOST 450G. 500;Świeże;szt;1.9100;2,7195;5;0
2348;TOSTA PIERNIK GWIAZDKA 160G. 500;Wyroby cukiernicze;szt;5.2500;10,0695;5;0
2349;PREUS MAKOWY SERNICZEK KG. 500;Wyroby cukiernicze;kg;27.1522;39,375;5;0
2350;PREUS SZARLOTKA ZAPIEKANA KG. 500;Wyroby cukiernicze;kg;18.4507;26,2395;5;0
2352;PREUS FANTAZJA CZEKOLADOWA KG. 500;Wyroby cukiernicze;kg;19.4889;27,2895;5;0
2354;PREUS JABŁECZNIK Z BITĄ ŚMIETANA KG. 500;Wyroby cukiernicze;kg;17.5506;24,675;5;0
2364;KOZŁOWSKI KIEŁBASA ŁOPATKOWA KG. 500;Kiełbasa Luz;kg;20.5991;27,2895;5;0
2368;MNIAAM MNIAAM DE VOLAILLE SZT. 500;Garmażerka;kg;4.8000;6,8775;5;0
2369;TOSTA PĄCZEK 60G. 500;Wyroby cukiernicze;szt;1.1600;1,8375;5;0
2370;TOSTA TORT KRÓLEWSKI KG. 500;Wyroby cukiernicze;kg;36.3109;48,2895;5;0
2393;TOSTA TORT O SMAKU CYTRYNOWYM KG. 500;Wyroby cukiernicze;kg;38.9313;52,4895;5;0
2403;TOSTA BABKA MAŚLANA KARBOWANA 300G. 500;Wyroby cukiernicze;szt;8.9500;8,9145;5;0
2406;BĄKOWSKI TORCIK MAŁY 350G. 500;Wyroby cukiernicze;szt;16.0000;19,9395;5;0
2413;TOSTA TORT O SMAKU MALINOWYM KG. 500;Wyroby cukiernicze;kg;45.8000;60,8895;5;0
2419;ADMAT USZKA Z MIĘSEM KG. 500;Mrożonki 2;kg;17.4520;23,0895;5;0
2422;FROSTA FILET ZAPIEKANY W SOSIE CZOSNKOWYM KG 500;Ryby mrożone 1;kg;26.2500;36,3195;5;0
2430;TOSTA DROŻDŻÓWKA ZE ŚLIWKĄ 100G. 500;Wyroby cukiernicze;szt;2.6000;3,3495;5;0
2440;JAGÓDKA OMLET SZT. 500;Wyroby cukiernicze;szt;1.7900;2,6145;5;0
2441;JAGÓDKA EKLER SZT. 500;Wyroby cukiernicze;szt;1.3000;1,8795;5;0
2444;KIJEWO SERNIK KG. 500;Wyroby cukiernicze;kg;26.0000;31,4895;5;0
2445;KIJEWO JABŁECZNIK KG. 500;Wyroby cukiernicze;kg;26.0000;31,4895;5;0
2448;KIJEWO BABKA OKRĄGŁA SZT. 500;Wyroby cukiernicze;szt;11.5000;13,6395;5;0
2449;MUCHA BUŁKA SZT. 500;Świeże;szt;1.2000;1,5645;5;0
2450;MUCHA CHLEB ZWYKŁY 550G 500;Świeże;szt;4.4000;5,8695;5;0
2451;MUCHA CHLEB WIEJSKI OKRĄGŁY SZT. 500;Świeże;szt;4.6000;6,0795;5;0
2452;MUCHA BAGIETKA  SZT. 500;Świeże;szt;4.3000;4,0425;5;0
2453;MUCHA DROŻDŻÓWKA SZT. 500;Świeże;szt;2.7000;3,0975;5;0
2454;MUCHA DROŻDŻÓWKA JOGURTOWA SZT. 500;Świeże;szt;1.4300;1,995;5;0
2455;NOWE MIASTO CHLEB MAŚLANY KROJONY 550G 500;Świeże;szt;4.5000;5,775;5;0
2456;NOWE MIASTO CHLEB ZAKOPIAŃSKI KROJONY 400G 500;Świeże;szt;3.7000;4,7145;5;0
2457;NOWE MIASTO CHLEB KROJONY 550G 500;Świeże;szt;4.5000;5,775;5;0
2458;NOWE MIASTO BUŁKA WROCŁAWSKA 50G 500;Świeże;szt;0.6500;0,8925;5;0
2459;NOWE MIASTO DROŻDŻÓWKA 100G 500;Wyroby cukiernicze;szt;1.9000;2,415;5;0
2460;NOWE MIASTO PĄCZEK Z DŻEMEM 80G 500;Wyroby cukiernicze;szt;1.9000;2,415;5;0
2467;MAGDZIARZ BUŁKA JĘCZMIENNA 60G 500;Świeże;szt;1.1200;1,5225;5;0
2469;MAGDZIARZ BUŁKA WIEJSKA Z CEBULKĄ 60G 500;Świeże;szt;1.0700;1,4175;5;0
2472;MAGDZIARZ CHLEB RAZOWY KROJONY 500G 500;Świeże;szt;4.5500;6,0795;5;0
2473;MAGDZIARZ CHLEB SŁONECZNIKOWY KROJ. 400G 500;Świeże;szt;4.5500;6,0795;5;0
2474;MAGDZIARZ CHLEB Z MAKIEM 550G 500;Świeże;szt;4.8500;6,4995;5;0
2476;MUCHA CHLEB RAZOWY OKRĄGŁY 400G 500;Świeże;szt;4.3000;6,2895;5;0
2480;KIJEWO GALARETKA KG 500;Wyroby cukiernicze;kg;26.0000;31,4895;5;0
2483;ŚLEDŹ PO CYGAŃSKU KG. 500;Rybne marynowane na wagę;kg;22.8100;30,4395;5;0
2484;MAGDZIARZ BUŁKA WYBOROWA 50G 500;Świeże;szt;0.7700;1,0395;5;0
2485;MAL-PIEK CHLEB BALTONOWSKI KROJONY 550G 500;Świeże;szt;4.3000;5,7645;5;0
2486;MAL-PIEK CHLEB STAROWIEJSKI KROJONY 550G 500;Świeże;szt;4.5000;5,9745;5;0
2487;MAL-PIEK CHLEB RAZOWY DUŻY KROJONY 550G 500;Świeże;szt;5.0000;6,7095;5;0
2488;MAL-PIEK BUŁKA WYBOROWA 50G 500;Świeże;szt;0.7000;0,9345;5;0
2489;MAL-PIEK BUŁKA HOT DOG 60G 500;Świeże;szt;0.6000;0,8925;5;0
2490;MAL-PIEK BUŁKA GRAHAMKA/SŁONECZNIKOWA 70G 500;Świeże;szt;0.9500;1,3545;5;0
2491;MAL-PIEK BUŁKA MLECZNA 80G 500;Świeże;szt;1.1000;1,4595;5;0
2492;MAL-PIEK CHLEB BALTONOWSKI 550G 500;Świeże;szt;4.2000;5,6595;5;0
2493;MAL-PIEK CHLEB BALTONOWSKI MAŁY KROJ. 350G 500;Świeże;szt;3.3000;4,3995;5;0
2495;MAL-PIEK PĄCZEK Z MARMOLADĄ 70G 500;Wyroby cukiernicze;szt;2.4000;3,1395;5;0
2496;MAL-PIEK CIASTKO FRANCUSKIE 100G 500;Wyroby cukiernicze;szt;3.0000;3,9795;5;0
2502;ŁOSOŚ FILET B/S KG. 500;Ryby wędzone na wagę;kg;46.0000;70,3395;5;0
2504;MAGDZIARZ CHLEB ZWYKŁY KROJ. 550G 500;Świeże;szt;4.8500;6,4995;5;0
2505;MAGDZIARZ CHLEB SŁOŃCE KROJ. 400G 500;Świeże;szt;4.9000;6,6045;5;0
2515;KIJEWO BABKA PIASKOWA SZT. 500;Wyroby cukiernicze;szt;3.3000;4,2945;5;0
2518;KIJEWO BABECZKA MAŁA SZT. 500;Wyroby cukiernicze;szt;3.0000;3,1395;5;0
2525;MAL-PIEK PĄCZEK Z LIKIEREM 70G 500;Wyroby cukiernicze;szt;2.4000;3,1395;5;0
2529;TOSTA BABKA W POLEWIE KARBOWANA 400G. 500;Wyroby cukiernicze;szt;12.6300;13,1145;5;0
2530;TOSTA BARANEK WIELKANOCNY W PUDRZE SZT. 500;Wyroby cukiernicze;szt;7.0000;7,0875;5;0
2534;PREUS BABKA W PUDRZE KG. 500;Wyroby cukiernicze;kg;22.9000;30,4395;5;0
2548;LILA SAŁATKA JARZYNOWA Z KURCZAKIEM KG. 500;Sałatki, surówki na wagę;kg;10.4900;15,7395;5;0
2555;TOSTA BABKA CYTRYNOWA KAR W POL 350G. 500;Wyroby cukiernicze;szt;10.7400;12,1695;5;0
2556;TOSTA BABKA DROŻDŻOWA KG. 500;Wyroby cukiernicze;kg;18.0000;25,1895;5;0
2561;TOSTA PĄCZEK Z NADZIENIEM O SMAKU ADWOKATA 60G. 500;Wyroby cukiernicze;szt;1.3500;2,352;5;0
2563;TOSTA DROŻDŻÓWKA Z JABŁKIEM 100G. 500;Wyroby cukiernicze;szt;2.5000;3,3495;5;0
2567;TOSTA SEROMAK KG. 500;Wyroby cukiernicze;kg;31.3429;40,9395;5;0
2568;MUCHA BABKA DUŻA SZT. 500;Wyroby cukiernicze;szt;7.8700;11,5395;5;0
2570;MUCHA CHLEBEK WIELKANOCNY SZT. 500;Świeże;szt;1.4000;1,6275;5;0
2581;TOSTA BABKA PIASKOWA KG;Wyroby cukiernicze;kg;25.0400;35,6895;5;0
2583;PRZEDECZ CIASTKA TORTOWE KG 500;Wyroby cukiernicze;kg;39.8000;53,5395;5;0
2597;MAL-PIEK BUŁKA KAJZERKA 50G 500;Świeże;szt;0.7000;0,9345;5;0
2598;MAL-PIEK BUŁKA KNYPEL 50G 500;Świeże;szt;0.6500;0,9345;5;0
2599;MAL-PIEK DROŻDŻÓWKA 100G 500;Wyroby cukiernicze;szt;2.4000;3,1395;5;0
2600;KIJEWO EKLER SZT. 500;Wyroby cukiernicze;szt;2.8000;2,7195;5;0
2601;MAL-PIEK CHLEB PSZENNY KROJ 350G 500;Świeże;szt;4.0000;5,3445;5;0
2602;NOWE MIASTO BABKA CYTRYNOWA 400G 500;Wyroby cukiernicze;szt;7.8000;10,2375;5;0
2603;NOWE MIASTO BABKA PIASKOWA 500G 500;Wyroby cukiernicze;szt;8.3000;11,0145;5;0
2604;NOWE MIASTO CHLEB DUŻY KROJONY 1000G. 500;Świeże;szt;6.1000;8,19;5;0
2605;NOWE MIASTO CHLEB FIRMOWY 550G 500;Świeże;szt;4.6000;5,9325;5;0
2606;NOWE MIASTO CHLEB RAZOWY Z SOJĄ 500G. 500;Świeże;szt;4.5000;5,775;5;0
2607;NOWE MIASTO CHLEB SŁONECZNIKOWY 400G. 500;Świeże;szt;4.5000;5,775;5;0
2609;NOWE MIASTO CIASTKO FRANCUSKIE SZT. 500;Wyroby cukiernicze;szt;1.9000;2,415;5;0
2610;NOWE MIASTO JAGODZIANKA 100G 500;Wyroby cukiernicze;szt;1.9000;2,415;5;0
2612;NOWE MIASTO PĄCZEK Z JABŁKIEM 100G 500;Wyroby cukiernicze;szt;2.0000;2,5725;5;0
2613;NOWE MIASTO PĄCZK Z SEREM 100G 500;Wyroby cukiernicze;szt;1.9000;2,6145;5;0
2614;NOWE MIASTO PLACEK DROŻDŻOWY FOREMKA SZT. 500;Wyroby cukiernicze;szt;6.1000;7,9275;5;0
2625;BĄKOWSKI ZAPIEKANKA SZT. 500;Świeże;szt;2.3000;3,2445;5;0
2626;KILIAN TORT Z NAPISEM KG. 500;Wyroby cukiernicze;kg;31.0700;43,0395;5;0
2630;KOMA PARÓWKA KG. 500;Kiełbasa Luz;kg;25.0000;19,9395;5;0
2642;KIJEWO CIASTKA Z CUKREM 500G. 500;Wyroby cukiernicze;szt;11.7000;13,125;5;0
2643;KIJEWO CIASTKA Z CUKREM KG. 500;Wyroby cukiernicze;kg;21.0000;26,2395;5;0
2644;KIJEWO BEZY PACZKA 200G. 500;Wyroby cukiernicze;szt;7.4000;8,7045;5;0
2645;KIJEWO CIASTKO SKŁADANE SZT. 500;Wyroby cukiernicze;szt;2.8000;2,7195;5;0
2647;KIJEWO TORT ŚMIETANOWY KG. 500;Wyroby cukiernicze;kg;39.0000;44,0895;5;0
2651;TOSTA CHLEB Z OTRĘBAMI 500G. 500;Świeże;szt;5.1800;6,9825;5;0
2654;PIEKUŚ DROŻDŻÓWKA ŚWIEŻYNKA Z OWOCEM 120G 500;Wyroby cukiernicze;szt;2.1900;3,0975;5;0
2656;CIEPŁUCH OGONÓWKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;28.4516;35,6895;5;0
2682;MUCHA BUŁKA MLECZNA 80G 500;Świeże;szt;1.4000;1,6275;5;0
2683;MUCHA ROGAL MLECZNY 80G 500;Świeże;szt;1.4000;1,8795;5;0
2684;MUCHA BUŁKA GRAHAMKA 80G 500;Świeże;szt;1.4000;1,8795;5;0
2688;MUCHA CIASTKO FRANCUSKIE SZT. 500;Wyroby cukiernicze;szt;1.8100;2,6145;5;0
2690;MUCHA PĄCZEK SZT. 500;Wyroby cukiernicze;szt;1.7000;2,2995;5;0
2696;MUCHA RURKA SZT. 500;Wyroby cukiernicze;szt;1.5700;2,2995;5;0
2701;MUCHA EKLERY SZT. 500;Wyroby cukiernicze;szt;1.5700;2,2575;5;0
2708;DWORECKI SMALCZYK ZE SPIŻARNI 190G. 500;Smalec;szt;4.7000;6,2895;5;0
2710;SWOJSKI STRAGAN SZYNKA CYGAŃSKA KG. 500;Szynki, blokowe, wędzonki Luz;kg;22.9883;30,4395;5;0
2720;MRÓZ POLĘDWICA SOPOCKA  PARZONA KG. 500;Szynki, blokowe, wędzonki Luz;kg;11.8990;16,7895;5;0
2721;REM MARCO KOSTKA  3 BIT KG 500;Wyroby cukiernicze;kg;21.0000;31,4895;5;0
2737;GS NOWE JABŁECZNIK KG 500;Wyroby cukiernicze;kg;26.5000;36,7395;5;0
2749;MALINY 500G. 500;Owoce;szt;4.7600;7,8645;5;0
2752;SM DRZYCIM SER SALAMI KG. 500;Sery żółte na wage;kg;26.5000;36,7395;5;0
2753;CF MINI DONUT W POLEWIE O SMAKU TRUSKAWKOWYM 22G 500;Wypiek własny;szt;0.8600;1,2075;5;0
2756;CF BUŁKA HAMBURGEROWA Z SEZAMEM SZT. 500;Wypiek własny;szt;1.0902;1,5645;5;0
2757;CF KAJZERKA WIELOZIARNISTA 60G. 500;Wypiek własny;szt;0.7254;0,945;5;0
2759;KONBAG CIASTO BANANOWIEC KG. 500;Wyroby cukiernicze;kg;20.0000;28,3395;5;0
2763;JBB KIEŁBASA GRILLOWA Z SEREM KG. 500;Kiełbasa Luz;kg;28.2878;37,7895;5;0
2773;PIEROGI Z JAGODAMI KG. 500;Mrożonki 2;kg;12.0960;20,4645;5;0
2785;TUSZKA ŚLEDZIOWA WĘDZONA ŚWIEŻA KG. 500;Ryby wędzone na wagę;kg;16.5200;22,0395;5;0
2786;PANIX PIWOSZKI W CIEŚCIE KG 500;Ryby wędzone na wagę;kg;14.9950;38,8395;5;0
2790;CF MUFFIN Z PODWÓJNĄ CZEKOLADĄ 82G. 500;Wypiek własny;szt;2.4378;3,1395;5;0
2791;SOKOŁÓW LUNCHEON MEAT KRÓLEWSKI KG. 500;Szynki, blokowe, wędzonki Luz;kg;19.4093;24,1395;5;0
2792;TOSTA PLACEK WAKACYJNY 500G. 500;Wyroby cukiernicze;szt;9.5000;13,6395;5;0
2794;MEDALIONY Z ŁOSOSIA MROŻONE KG. 500;Ryby mrożone 1;kg;25.0900;31,4895;5;0
2796;MACIOSZEK KANAPKA ŚWIEŻA SZT. 500;Garmażerka;szt;2.5000;4,1895;5;0
2798;ŁOBZA TORT NA ŚMIETANIE MINI Z TRUSKAWKAMI KG. 500;Wyroby cukiernicze;kg;45.9067;62,9895;5;0
2805;DORSZ CZARNIAK WĘDZONY ŚWIEŻY KG. 500;Ryby wędzone na wagę;kg;24.2667;41,9895;5;0
2806;HALIBUT WĘDZONY ŚWIEŻY KG 500;Ryby wędzone na wagę;kg;60.4900;83,9895;5;0
2807;RYBHAND WĘDZONA TUSZKA Z TREWALA KG. 500;Ryby wędzone na wagę;kg;25.7600;29,3895;5;0
2808;PSTRĄG WĘDZONY KG. 500;Ryby wędzone na wagę;kg;40.0000;47,2395;5;0
2812;ORZECH ZIEMNY FISTASZKI KG. 500;Bakalie;kg;16.0000;16,7895;5;0
2817;KIJEWO PIERNICZKI DOMOWE 500G. 500;Paczkowane;szt;12.5000;15,7395;5;0
2819;SEKO FILETY ŚLEDZIOWE W SOSIE MUSZTARDOWYM KG. 500;Rybne marynowane na wagę;kg;18.1433;21,6195;5;0
2822;PRZEDECZ BUŁKA HOT DOG 100G. 500;Świeże;szt;1.3900;1,7745;5;0
2823;RÓŻYCCY OGONÓWKA WĘDZONA KG 500;Kiełbasa Luz;kg;27.7984;34,6395;5;0
2825;SPOŁEM KRAJANKA PIERNIKOWA KG 500;Wyroby cukiernicze;kg;27.0000;32,445;5;0
