,code,product_name
12740,1094,ogonówka kg
12741,7544,nogi wieprzowe kg
12742,1946,noga z kaczki świeża kg
12743,8889,noga z kaczki mrożona kg
12744,12571,nik pol udziec z rożna kg
12745,12053,niewieścin tatar królewski szt
12746,8260,nerki wieprzowe kg
12747,18075,mróz karkówka grill bbq kg
12748,4584,mrożona pierś z gęsi kg
12749,5465,mięso mielone z łopatki wieprzowej g
12750,11039,masarnia krajenka boczek drewnem wedzony kg
12751,6588,masarnia krajenka boczek zwijany kg
12752,292,masarnia krajenka boczek mielony surowy wędzony kg
12753,1285,arturo polędwica wędzona surowa kg 
12754,2159,bell salami z czerwoną papryką kg 
12755,7119,kier szynka gotowana kg 
12756,13152,arturo boczek parzony paski kg 
12757,13581,arturo boczek wędzony paski kg 
12758,16590,bell salami z pieprzem kg 
12759,7203,mięso gulaszowe wieprzowe kg
12760,14728,mięso grilowe kg
12761,7265,mięso drobne z boczku kg
12762,8586,mięso drobne gulaszowe indycze kg
12763,17894,mięso do kebaba z udka kurczaka kg
12764,2565,mięso cielęcina kg
12765,16322,meet menu rolada indycza z pietruszką kg
12766,11886,masarnia krajenka żeberka grilowane w marynacie kg
12767,11891,masarnia krajenka udziec drobiowy w marynacie b k kg
12768,11889,masarnia krajenka skrzydełka w marynacie kg
12769,11890,masarnia krajenka karczek grilowy w marynacie kg
12770,9020,masarnia krajenka golonka peklowana kg
12771,11888,masarnia krajenka boczek wieprzowy grilowy w marynacie kg
12772,8950,łopatka b k cielęca kg
12773,7320,łapki z kurczaka kg
12774,8891,ligawa wołowa kg
12775,1565,kwieciński karkówka w marynacie kg
12776,1707,kwieciński boczek na grilla kg
12777,9406,kurczak zagrodowy b p tacka kg
12778,8961,kurczak sielski z jabłkami kg
12779,9407,kurczak pieczony kg
12780,19886,kura świeża kl a kg
12781,8173,kura rosołowa kg
12782,195,krew kacza szt
12783,9488,kozłowski słonina wędzona kg
12784,12357,kozłowski mięso klopsowe garmażeryjne kg
12785,12356,kozłowski mięso extra garmażeryjne kg
12786,19677,kotlet mielony grill kg
12787,7258,kości wp rurki kg
12788,7956,kości karkowo schabowe kg
12789,6835,koma żeberka wędzone kg
12790,9917,kier rolada do pieczenia kg
12791,19700,kier rolada chłopska kg
12792,17969,karol skrzydełka grillowe kg
12793,17970,karol karkówka na grilla kg
12794,17971,karol boczek na grilla kg
12795,7234,karkówka z k wieprzowa kg
12796,19674,karkówka grill kg
12797,8893,karkówka cielęca z k kg
12798,7977,kark wołowy kg
12799,7635,kaczka tuszka kg
12800,9101,kaczka świeża kg
12801,11113,kaczka faszerowana kg
12802,16859,golonka tylna b k kg
12803,7187,golonka przednia kg
12804,7551,golonka peklowana kg
12805,7703,golonka peklowana b k siatka kg
12806,8364,goleń wołowa z k kg
12807,4564,gęś tuszka mrożona kg
12808,9547,gęś tuszka kg
12809,9494,kozłowski winerki z drobiem delikatesowe kg 
12810,9495,kozłowski kiełbasa żywiecka kg 
12811,9770,kozłowski bamberska kg 
12812,9774,kozłowski szynka mistrza macieja kg 
12813,12337,kozłowski frankfurterki kg 
12814,12352,kozłowski schab z przyprawami kg 
12815,13363,kozłowski metka łososiowa kg 
12816,19949,kozłowski filet maślany kg 
12817,4730,zenard chlebek wielkanocny szt 
12818,4731,zenard babeczka wielkanocna szt 
12819,9703,filet z kurczaka sielski kg
12820,20299,kowalewko miód kremowany mix g
12821,19680,filet z kurczaka grill kg
12822,6933,filet z kaczki świeży kg
12823,1125,dzik żeberka mrożone kg
12824,1123,dzik polędwica mrożona kg
12825,20298,kujawa miód kremowany g
12826,6825,drobimex party mix grill kg
12827,18018,ćwiartka z kurczaka wędzona kg
12828,19730,ćwiartka z kurczaka grill kg
12829,9541,ćwiartka eko sielski kurczak kg
12830,939,koncentrat czarna polewka szt
12831,1001,słonina ukraińska solona kg
12832,1061,sami swoi karkówka na grila kg
12833,1318,dramstik kg
12834,1358,pamso boczek w marynacie kg
12835,1397,gęś skrzydło człon kg
12836,1435,chrząstka z indyka kg
12837,1599,żebro wołowe kg
12838,1685,mrożone skrzydła z kaczki kg
12839,1783,mostek wołowy kg
12840,2436,mięso szaszłyk kg
12841,2940,słomiński mięso wieprzowe garmażeryjne kg
12842,2978,słomiński grill skrzydełka surowe pikantne kg
12843,4576,sokołów skrzydełka pieczone pikantne kg
12844,4872,mięso z przyprawami kg
12845,4886,bystry golonka wp peklowana b k kg
12846,4917,paszak boczek grillowy kg
12847,4919,uszy wieprzowe kg
12848,5487,flaki wołowe kg
12849,7149,sokołów warkocz grillowy kg
12850,7159,drobimex zestaw barbecue na grila kg
12851,7211,noga z gęsi kg
12852,7251,biegun karkówka marynowana na grilla kg
12853,7440,słonina wędzona kg
12854,7516,wołowina kg
12855,7751,dworecki udko faszerowane kg
12856,7921,mózg wieprzowy kg
12857,8170,smoliński kości wędzone karkowe kg
12858,8180,drobimax ćwiartka wędzona kg
12859,8273,drobimex party kids podudzie z kurczaka na gril kg
12860,8476,drobimex stek z kurczaka na grila kg
12861,8561,serca z indyka kg
12862,8602,kości wołowe kg
12863,8625,kabanos mix grillowy kg
12864,8681,ciepłuch boczek na grila kg
12865,8744,łuków karkówka w marynacie tacka kg
12866,8880,szyja z gęsi kg
12867,8901,mięso w marynacie kg
12868,8928,polskie przysmaki przysmak z weka kg
12869,8949,łopatka wołowa kg
12870,9048,wiwa żeberka kg
12871,9071,szyja kacza kg
12872,9126,morliny piwoszki kg
12873,9129,golonka bawarska kg
12874,9198,tłuszcz z gęsi kg
12875,9398,żołądki z gęsi kg
12876,9217,tatar garmażeryjny kg
12877,9264,pachwina wieprzowa kg
12878,9286,skrzydełko z rożna kg
12879,9316,żołądki z kaczki kg
12880,6994,paszak udko z kurczaka kg
12881,6885,pierś z kurczaka z k kg
12882,11393,mróz wieprzowina na zupę kg
12883,11414,mróz mięso gulaszowe kg
12884,12051,niewieścin karkówka grilowa kg
12885,12160,szwarc karkówka na grilla kg
12886,12162,szwarc boczek na grilla kg
12887,12453,słomiński grill karkówka w marynacie kg
12888,12454,słomiński grill szaszłyk wieprzowy kg
12889,12511,szwarc szynka b k mięso mielone vac kg
12890,12611,bystry słonina mielona wieprzowa kg
12891,12629,różyccy filet w galarecie szt
12892,12714,bystry mięso od szynki kg
12893,12718,bystry skrzydelka grill kg
12894,12721,bystry golonka peklowana z k kg
12895,13076,słomiński słonina mielona kg
12896,13304,żołądki wieprzowe kg
12897,13506,kaczka z jabłkami kg
12898,13507,perliczka kg
12899,13542,smoliński golonka extra kg
12900,13968,zieliński mięso mielone op
12901,14384,szynka surowa w siatce kg
12902,14406,ukrainskoje słonina z czosnkiem kg
12903,14580,ozimek szaszłyk drobiowy kg
12904,14608,ozimek skrzydełka drobiowe grill kg
12905,14775,paski grillowe kg
12906,14791,mięso mielone z przyprawami szt
12907,15009,niedźwiedź farsz na mielone kg
12908,15223,udok pieczone kg
12909,15224,skrzydełka pieczone kg
12910,15225,mięso pieczone kg
12911,15226,filet z kurczaka pieczony kg
12912,15368,kwieciński garmażerka grill żeberka kg
12913,15474,mięso z uda indyka mielone kg
12914,15546,udo z indyka z kością kg
12915,16335,policzki wieprzowe kg
12916,16454,zylc wieprzowy g
12917,16455,podudzie z kurczaka sielskiego kg
12918,16456,skrzydło z kurczaka sielskiego kg
12919,16556,vostok słonina węgierska kg
12920,16570,zieliński żołądki gotowane kg
12921,16592,masarnia kowal słonina wędzona kg
12922,16630,sobieraj kości wędzone kg
12923,16631,sobieraj udko wędzone kg
12924,16632,sobieraj mielone kg
12925,16977,boczek wieprzowy bez żeber ze skórą kg
12926,16980,biegun gulaszowe wołowe extra kg
12927,17168,szyja z kurczaka kg
12928,17194,kabanos ogony wędzone kg
12929,17229,ozimek słonina prasowana kg
12930,17231,filet z kaczki mrożony kg
12931,17362,smoliński golonka dębicka kg
12932,17418,morliny podudzie wędzone kg
12933,17426,morliny kurczak gotowany kg
12934,17618,tuszka królik kg
12935,17815,mrotek ogony wieprzowe kg
12936,17918,skrzydełko grillowe kg
12937,18049,szymański słonina prasowana kg
12938,18482,aves nuggets kg
12939,18619,słonina boczkowa kg
12940,19020,słonina z papryką kg
12941,19021,słonina z czosnkiem kg
12942,19022,słonina z czarnym pieprzem kg
12943,19035,serca z gęsi kg
12944,19248,udziec cielęcy kg
12945,9342,ozimek kabanosy wieprzowe kg
12946,9332,sokołów mix sałatkowy wieprzowy kg
12947,9340,rogowo steki na ciepło kg
12948,19146,gzella kiełbasa jałowcowa kg
12949,7180,gzella kiełbasa krucha kmicica kg
12950,7729,jbb parówki paryskie kg
12951,16342,kiszka kaszanka kg
12952,9203,maxpol krakowska pieczona kg
12953,8666,nik pol kiełbaski z fileta kg
12954,19831,olewnik kiełbasa ze starej wedzarni kg
12955,9301,peklimar kiełbasa toruńska bazarek smaków kg
12956,1235,gs chleb baltonowski g 
12957,1236,gs chleb baltonowski g 
12958,1237,gs chleb baltonowski forma g 
12959,1238,gs chleb razowy g 
12960,1239,gs chleb graham g 
12961,1240,gs chleb ziaren g 
12962,1241,gs chleb orkiszowy g 
12963,1242,gs chleb tostowy g 
12964,1243,gs bułka wrocławska g 
12965,1244,gs bułka wrocławska g 
12966,1245,gs bułka wrocławska g 
12967,1248,gs bułka zwykła g 
12968,1250,gs bułka zwykła g 
12969,1252,gs barcin rogal g 
12970,1254,gs bułka ziaren szt 
12971,1256,gs bułka mix g 
12972,1258,gs baton g 
12973,1306,gs chleb żytni pytlowy g 
12974,5731,gs chleb razowy g 
12975,11759,gs chleb baltonowski z posypką mazowiecką g 
12976,14347,gs bułka wrocławska z pestką dyni g 
12977,8731,zyguła szynka zyguły kg
12978,20231,skupin babeczka do święconki szt
12979,8771,zyguła szynka z kurcząt kg
12980,8559,zyguła szynka surowa wędzona kg
12981,9273,zyguła szynka pieczona kg
12982,18548,zyguła szynka konserwowa kg
12983,17568,zyguła szynka jajeczko szt
12984,7399,zyguła salceson włoski kg
12985,20147,zyguła salami z suszonymi pomidorami kg
12986,9620,zyguła polędwiczka krucha kg
12987,6935,zyguła polędwica surowa wędzona kg
12988,6922,zyguła polędwica sopocka kg
12989,8811,zyguła piwoszki kg
12990,8353,zyguła pasztet zapiekany kg
12991,17132,zyguła parówki z kurczaka premium g
12992,17133,zyguła parówki z wieprzowiny premium g
12993,12492,zyguła parówki drobiowe kg
12994,9016,zyguła ogonówka parzona kg
12995,7726,zyguła mortadela kg
12996,8391,zyguła metka tatarska kg
12997,8390,zyguła kofta na grill kg
12998,9122,zyguła kiełbasa z serem i cebulką kg
12999,8922,dworecki szynka staropolska dojrzewająca kg
13000,7737,animex szynka staropolska kg
13001,9929,gaik szynka staropolska kg
13002,12809,ełk mazury szynka staropolska kg
13003,18827,swojski stragan szynka staropolska kg
13004,12031,staropolskie wędliny szynkowa od zawsze kg
13005,1603,staropolskie wędliny szynka szlachecka kg
13006,462,staropolskie wędliny szynka klasyczna kg
13007,14302,staropolskie wędliny szynka gotowana kg
13008,11916,staropolskie wędliny szynka delikatna z fileta kg
13009,7062,staropolskie wędliny szynka biała królewska kg
13010,16450,staropolskie wedliny szynka tradycyjna od zawsze kg
13011,3139,różyccy szynka staropolska kg
13012,9449,rogowo szynka biała staropolska kg
13013,18195,adamin kiełbasa zielonogórska kg
13014,17372,agrofirma witkowo baton szynkowo drobiowy kg
13015,11797,aleksandria lunchmeat konserwowy kg
13016,13449,aleksandria chorizo kg
13017,8420,aleksandria frankfuetrki kg
13018,14386,aleksandria jajeczka świąteczne kg
13019,1738,aleksandria kabanoski kg
13020,8373,aleksandria kiełbasa bawarska kg
13021,17578,aleksandria kiełbasa biała surowa kg
13022,9803,aleksandria kiełbasa góralska pieczona kg
13023,8136,aleksandria kiełbasa holenderska z serem kg
13024,5617,aleksandria kiełbasa krakowska parzona kg
13025,8366,aleksandria kiełbasa polska wędzona kg
13026,7805,aleksandria kiełbasa szynkowa wp extra kg
13027,7788,aleksandria kiełbasa śląska kg
13028,18292,aleksandria kiełbasa zwyczajna kg
13029,8469,aleksandria kiełbaski śląskie kg
13030,8840,aleksandria necówka kg
13031,37,kabaczek kg
13032,12599,kabaczek szt
13033,38,kaki szt
13034,873,kapusta czerwona szt
13035,158,kapusta kiszona młoda kg
13036,5509,kapusta kiszona z pojemnikiem kg
13037,225,żurawina suszona kg
13038,98,zioła tymianek doniczka szt
13039,10931,zioła lubczyk w doniczce szt
13040,19885,ziemniaki worek kg
13041,106,ziemniaki siatka szt
13042,3205,ziemniaki młode polskie kg
13043,19376,zestaw wigilijny susz wędzony g
13044,15491,adamek torcik czarny las kg
13045,2341,adamus chleb razowy szt
13046,2929,adamus pizzerinka szt
13047,12786,agnes babeczka oreo szt
13048,12793,agnes babeczka śmietankowo owocami szt
13049,12787,agnes babeczka toffi szt
13050,14433,agnes babeczka w lukrze do święconki szt
13051,14434,agnes babka piaskowa w lukrze szt
13052,14435,agnes babka pomarańczowa szt
13053,12785,agnes baton snikers szt
13054,12773,agnes bułka ziarna szt
13055,12784,agnes bułka ciemna trzy ziarna szt
13056,12729,agnes bułka hot dog szt
13057,12783,agnes bułka mamma mia szt
13058,12730,agnes bułka serowa szt
13059,12731,agnes bułka śniadaniowa szt
13060,12788,agnes ciastko z jabłkiem szt
13061,12795,agnes ciastko z serem szt
13062,12770,agnes drożdżówka szt
13063,12789,agnes kostka z galaretką i owocami kg
13064,13504,agnes makowiec g
13065,14432,agnes mazurek szt
13066,12778,agnes pączek szt
13067,12791,agnes placek babuni foremka szt
13068,13216,agnes rogal świętomarciński kg
13069,12790,agnes serniczek z malinami szt
13070,12792,agnes sernik foremkowy szt
13071,12794,agnes tarta mała z owocami szt
13072,14974,gs klementów chleb poddębicki kg 
13073,14975,gs klementów chleb poddębicki kg krojony 
13074,14976,gs klementów chleb razowy kg krojony 
13075,14977,gs klementów bułka poddębicka g 
13076,14753,gs uniejów chleb uniejowski kg 
13077,14755,gs uniejów chleb uniejowski g 
13078,14759,gs uniejów chleb razowy g 
13079,14765,gs uniejów bułka wrocławska g 
13080,14768,gs uniejów rogal g 
13081,15038,tuliszków bułka wrocławska g 
13082,15039,tuliszków bułka wrocławska g 
13083,15040,tuliszków bułka kajzerka g 
13084,15042,tuliszków drożdżówka g 
13085,15166,tuliszków chleb krajan krojony szt 
13086,20186,tuliszków chleb orkiszowy g 
13087,7398,prosiaczek metka bawarska kg 
13088,7554,tarczyński kurczak gotowany kg 
13089,483,karsko piernik szt 
13090,485,karsko babka szt 
13091,502,karsko keks szt 
13092,5597,swojski stragan pieczeń z mozzarellą i pomidorami kg 
13093,14934,haga pasztet z suszonymi pomidorami kg 
13094,3747,rogalik babka twarogowa szt 
13095,3750,rogalik ciasto egzotyk tacka szt 
13096,3752,rogalik ciasto rumba tacka szt 
13097,3758,rogalik bułka poznańska g 
13098,3759,rogalik bułka śniadaniowa g 
13099,3760,rogalik bułka ziarnista g 
13100,3761,rogalik chałka g 
13101,3762,rogalik rogal duży g 
13102,3764,rogalik rogal mały g 
13103,3767,rogalik drożdżówka szt 
13104,3771,rogalik pączek szt 
13105,3772,rogalik pączek z jabłkiem szt 
13106,3775,rogalik wianuszek szt 
13107,3779,rogalik precel z jabłkiem szt 
13108,4115,rogalik chleb ziarno do ziarna szt 
13109,6042,rogalik ciasto jabłecznik tacka szt 
13110,10119,rogalik chleb żytni g 
13111,12693,rogalik bułka mleczna g 
13112,7841,jbb kabanoski dębowe kg 
13113,8546,swojski stragan kiełbasa z fetą i szpinakiem kg 
13114,9829,chabura salceson swojski kg 
13115,17001,bielesz boczek zbójnicki kg 
13116,8362,zyguła szynka tradycyjna kg
13117,8388,zyguła krakowska sucha kg
13118,8748,zyguła polędwica tradycyjna kg
13119,1606,konbag chlebek do święconki 
13120,14695,dąbie pączek szt 
13121,6331,wieczorek bułka wiejska g 
13122,6334,wieczorek drożdżówka z owocem szt 
13123,6335,wieczorek ekler szt 
13124,6337,wieczorek pączek szt 
13125,6338,wieczorek pączek z budyniem szt 
13126,6339,wieczorek ptyś szt 
13127,6340,wieczorek rogal g 
13128,6364,wieczorek chleb zwykły n k g 
13129,1087,grześkowiak sałatka jarzynowa kg 
13130,16931,czuchrowski chlebek do żurku szt 
13131,2446,grygier babka cytrynowa szt 
13132,3182,grygier babka marmurkowa szt 
13133,3269,grygier ciastko francuskie szt 
13134,5283,grygier kula rumowa szt 
13135,20280,grygier babka marchewkowa szt
13136,20282,grygier babka drozdżowa szt
13137,20284,grygier babka w czekoladzie szt
13138,20285,grygier keks szt
13139,20286,grygier baranek szt
13140,3030,wama pizzerka wypiek szt 
13141,10810,wama cynamonka szt 
13142,15259,wama chleb okrągły z mąka i makiem krojony g 
13143,486,karsko ciasto cappucino szt 
13144,503,karsko makowiec szt 
13145,517,karsko tortowe szt 
13146,892,karsko mazurek g szt 
13147,4787,arturo serdelki z filetem kurczaka kg 
13148,8205,kier kiełbasa zwyczajna lux kg 
13149,9990,arturo kiełbasa chłopska kg 
13150,6930,kości drobiowe kg
13151,6874,arturo kiełbasa z fileta kg 
13152,17472,żeberka pieczeniowe kg
13153,18240,krzyś kaszanka z czoskiem kg 
13154,7369,swojski stragan schab w kotle gotowany kg 
13155,14305,olsza bułeczki z nadzieniem kg 
13156,18343,olsza pączusie z nadzieniem kg 
13157,64,ogórek kiszony kg 
13158,4475,sendal bułka kajzerka wieloziarnista g 
13159,4728,sendal chlebek do święconki szt 
13160,2343,kwiecińscy kiełbasa ze słoja szt 
13161,3792,kwiecińscy smarowidło kg 
13162,8824,kwiecińscy metka cebulowa kg 
13163,8849,kwiecińscy metka tatarska kg 
13164,20297,granlan mamas ser kanapkowy grecki kg
13165,977,kapusta młoda kg
13166,17051,kapusta modra kg
13167,1728,kapusta włoska kg
13168,325,kiełki mieszanka bio g
13169,5378,kiwi g
13170,19274,kiwano francja szt
13171,48,kokos szt
13172,876,koper do kiszenia szt
13173,50,koper włoski szt
13174,17107,kruk kapusta kiszona kg
13175,17551,kruk kapusta kiszona kg
13176,18983,kruk kapusta kiszona kg
13177,18196,adamin baleron gotowany kg
13178,9828,adamin pasztet domowy kg
13179,18197,adamin pieczeń wieprzowa kg
13180,6927,adamin polędwica sopocka tradycyjna kg
